Date,ticker,Open,Close,High,Low,Volume
2017-09-12,BAMLH0A0HYM2,3.81,3.81,3.81,3.81,0
2017-09-13,BAMLH0A0HYM2,3.78,3.78,3.78,3.78,0
2017-09-14,BAMLH0A0HYM2,3.74,3.74,3.74,3.74,0
2017-09-15,BAMLH0A0HYM2,3.73,3.73,3.73,3.73,0
2017-09-18,BAMLH0A0HYM2,3.68,3.68,3.68,3.68,0
2017-09-19,BAMLH0A0HYM2,3.66,3.66,3.66,3.66,0
2017-09-20,BAMLH0A0HYM2,3.6,3.6,3.6,3.6,0
2017-09-21,BAMLH0A0HYM2,3.62,3.62,3.62,3.62,0
2017-09-22,BAMLH0A0HYM2,3.64,3.64,3.64,3.64,0
2017-09-25,BAMLH0A0HYM2,3.66,3.66,3.66,3.66,0
2017-09-26,BAMLH0A0HYM2,3.62,3.62,3.62,3.62,0
2017-09-27,BAMLH0A0HYM2,3.57,3.57,3.57,3.57,0
2017-09-28,BAMLH0A0HYM2,3.57,3.57,3.57,3.57,0
2017-09-29,BAMLH0A0HYM2,3.54,3.54,3.54,3.54,0
2017-09-30,BAMLH0A0HYM2,3.56,3.56,3.56,3.56,0
2017-10-02,BAMLH0A0HYM2,3.55,3.55,3.55,3.55,0
2017-10-03,BAMLH0A0HYM2,3.55,3.55,3.55,3.55,0
2017-10-04,BAMLH0A0HYM2,3.54,3.54,3.54,3.54,0
2017-10-05,BAMLH0A0HYM2,3.52,3.52,3.52,3.52,0
2017-10-06,BAMLH0A0HYM2,3.52,3.52,3.52,3.52,0
2017-10-09,BAMLH0A0HYM2,3.51,3.51,3.51,3.51,0
2017-10-10,BAMLH0A0HYM2,3.52,3.52,3.52,3.52,0
2017-10-11,BAMLH0A0HYM2,3.52,3.52,3.52,3.52,0
2017-10-12,BAMLH0A0HYM2,3.56,3.56,3.56,3.56,0
2017-10-13,BAMLH0A0HYM2,3.6,3.6,3.6,3.6,0
2017-10-16,BAMLH0A0HYM2,3.53,3.53,3.53,3.53,0
2017-10-17,BAMLH0A0HYM2,3.5,3.5,3.5,3.5,0
2017-10-18,BAMLH0A0HYM2,3.46,3.46,3.46,3.46,0
2017-10-19,BAMLH0A0HYM2,3.48,3.48,3.48,3.48,0
2017-10-20,BAMLH0A0HYM2,3.42,3.42,3.42,3.42,0
2017-10-23,BAMLH0A0HYM2,3.4,3.4,3.4,3.4,0
2017-10-24,BAMLH0A0HYM2,3.38,3.38,3.38,3.38,0
2017-10-25,BAMLH0A0HYM2,3.42,3.42,3.42,3.42,0
2017-10-26,BAMLH0A0HYM2,3.41,3.41,3.41,3.41,0
2017-10-27,BAMLH0A0HYM2,3.44,3.44,3.44,3.44,0
2017-10-30,BAMLH0A0HYM2,3.49,3.49,3.49,3.49,0
2017-10-31,BAMLH0A0HYM2,3.51,3.51,3.51,3.51,0
2017-11-01,BAMLH0A0HYM2,3.48,3.48,3.48,3.48,0
2017-11-02,BAMLH0A0HYM2,3.52,3.52,3.52,3.52,0
2017-11-03,BAMLH0A0HYM2,3.52,3.52,3.52,3.52,0
2017-11-06,BAMLH0A0HYM2,3.55,3.55,3.55,3.55,0
2017-11-07,BAMLH0A0HYM2,3.57,3.57,3.57,3.57,0
2017-11-08,BAMLH0A0HYM2,3.67,3.67,3.67,3.67,0
2017-11-09,BAMLH0A0HYM2,3.79,3.79,3.79,3.79,0
2017-11-10,BAMLH0A0HYM2,3.76,3.76,3.76,3.76,0
2017-11-13,BAMLH0A0HYM2,3.77,3.77,3.77,3.77,0
2017-11-14,BAMLH0A0HYM2,3.84,3.84,3.84,3.84,0
2017-11-15,BAMLH0A0HYM2,3.97,3.97,3.97,3.97,0
2017-11-16,BAMLH0A0HYM2,3.79,3.79,3.79,3.79,0
2017-11-17,BAMLH0A0HYM2,3.76,3.76,3.76,3.76,0
2017-11-20,BAMLH0A0HYM2,3.7,3.7,3.7,3.7,0
2017-11-21,BAMLH0A0HYM2,3.66,3.66,3.66,3.66,0
2017-11-22,BAMLH0A0HYM2,3.7,3.7,3.7,3.7,0
2017-11-23,BAMLH0A0HYM2,3.7,3.7,3.7,3.7,0
2017-11-24,BAMLH0A0HYM2,3.67,3.67,3.67,3.67,0
2017-11-27,BAMLH0A0HYM2,3.66,3.66,3.66,3.66,0
2017-11-28,BAMLH0A0HYM2,3.67,3.67,3.67,3.67,0
2017-11-29,BAMLH0A0HYM2,3.64,3.64,3.64,3.64,0
2017-11-30,BAMLH0A0HYM2,3.61,3.61,3.61,3.61,0
2017-12-01,BAMLH0A0HYM2,3.63,3.63,3.63,3.63,0
2017-12-04,BAMLH0A0HYM2,3.58,3.58,3.58,3.58,0
2017-12-05,BAMLH0A0HYM2,3.57,3.57,3.57,3.57,0
2017-12-06,BAMLH0A0HYM2,3.63,3.63,3.63,3.63,0
2017-12-07,BAMLH0A0HYM2,3.63,3.63,3.63,3.63,0
2017-12-08,BAMLH0A0HYM2,3.63,3.63,3.63,3.63,0
2017-12-11,BAMLH0A0HYM2,3.61,3.61,3.61,3.61,0
2017-12-12,BAMLH0A0HYM2,3.58,3.58,3.58,3.58,0
2017-12-13,BAMLH0A0HYM2,3.64,3.64,3.64,3.64,0
2017-12-14,BAMLH0A0HYM2,3.63,3.63,3.63,3.63,0
2017-12-15,BAMLH0A0HYM2,3.64,3.64,3.64,3.64,0
2017-12-18,BAMLH0A0HYM2,3.64,3.64,3.64,3.64,0
2017-12-19,BAMLH0A0HYM2,3.6,3.6,3.6,3.6,0
2017-12-20,BAMLH0A0HYM2,3.58,3.58,3.58,3.58,0
2017-12-21,BAMLH0A0HYM2,3.57,3.57,3.57,3.57,0
2017-12-22,BAMLH0A0HYM2,3.56,3.56,3.56,3.56,0
2017-12-25,BAMLH0A0HYM2,,,,,0
2017-12-26,BAMLH0A0HYM2,3.57,3.57,3.57,3.57,0
2017-12-27,BAMLH0A0HYM2,3.59,3.59,3.59,3.59,0
2017-12-28,BAMLH0A0HYM2,3.55,3.55,3.55,3.55,0
2017-12-29,BAMLH0A0HYM2,3.58,3.58,3.58,3.58,0
2017-12-31,BAMLH0A0HYM2,3.63,3.63,3.63,3.63,0
2018-01-01,BAMLH0A0HYM2,,,,,0
2018-01-02,BAMLH0A0HYM2,3.55,3.55,3.55,3.55,0
2018-01-03,BAMLH0A0HYM2,3.48,3.48,3.48,3.48,0
2018-01-04,BAMLH0A0HYM2,3.4,3.4,3.4,3.4,0
2018-01-05,BAMLH0A0HYM2,3.36,3.36,3.36,3.36,0
2018-01-08,BAMLH0A0HYM2,3.35,3.35,3.35,3.35,0
2018-01-09,BAMLH0A0HYM2,3.33,3.33,3.33,3.33,0
2018-01-10,BAMLH0A0HYM2,3.42,3.42,3.42,3.42,0
2018-01-11,BAMLH0A0HYM2,3.4,3.4,3.4,3.4,0
2018-01-12,BAMLH0A0HYM2,3.37,3.37,3.37,3.37,0
2018-01-15,BAMLH0A0HYM2,3.35,3.35,3.35,3.35,0
2018-01-16,BAMLH0A0HYM2,3.34,3.34,3.34,3.34,0
2018-01-17,BAMLH0A0HYM2,3.34,3.34,3.34,3.34,0
2018-01-18,BAMLH0A0HYM2,3.35,3.35,3.35,3.35,0
2018-01-19,BAMLH0A0HYM2,3.35,3.35,3.35,3.35,0
2018-01-22,BAMLH0A0HYM2,3.32,3.32,3.32,3.32,0
2018-01-23,BAMLH0A0HYM2,3.31,3.31,3.31,3.31,0
2018-01-24,BAMLH0A0HYM2,3.28,3.28,3.28,3.28,0
2018-01-25,BAMLH0A0HYM2,3.28,3.28,3.28,3.28,0
2018-01-26,BAMLH0A0HYM2,3.23,3.23,3.23,3.23,0
2018-01-29,BAMLH0A0HYM2,3.26,3.26,3.26,3.26,0
2018-01-30,BAMLH0A0HYM2,3.33,3.33,3.33,3.33,0
2018-01-31,BAMLH0A0HYM2,3.29,3.29,3.29,3.29,0
2018-02-01,BAMLH0A0HYM2,3.29,3.29,3.29,3.29,0
2018-02-02,BAMLH0A0HYM2,3.36,3.36,3.36,3.36,0
2018-02-05,BAMLH0A0HYM2,3.48,3.48,3.48,3.48,0
2018-02-06,BAMLH0A0HYM2,3.6,3.6,3.6,3.6,0
2018-02-07,BAMLH0A0HYM2,3.46,3.46,3.46,3.46,0
2018-02-08,BAMLH0A0HYM2,3.59,3.59,3.59,3.59,0
2018-02-09,BAMLH0A0HYM2,3.82,3.82,3.82,3.82,0
2018-02-12,BAMLH0A0HYM2,3.71,3.71,3.71,3.71,0
2018-02-13,BAMLH0A0HYM2,3.78,3.78,3.78,3.78,0
2018-02-14,BAMLH0A0HYM2,3.69,3.69,3.69,3.69,0
2018-02-15,BAMLH0A0HYM2,3.57,3.57,3.57,3.57,0
2018-02-16,BAMLH0A0HYM2,3.5,3.5,3.5,3.5,0
2018-02-19,BAMLH0A0HYM2,3.5,3.5,3.5,3.5,0
2018-02-20,BAMLH0A0HYM2,3.48,3.48,3.48,3.48,0
2018-02-21,BAMLH0A0HYM2,3.46,3.46,3.46,3.46,0
2018-02-22,BAMLH0A0HYM2,3.53,3.53,3.53,3.53,0
2018-02-23,BAMLH0A0HYM2,3.58,3.58,3.58,3.58,0
2018-02-26,BAMLH0A0HYM2,3.5,3.5,3.5,3.5,0
2018-02-27,BAMLH0A0HYM2,3.47,3.47,3.47,3.47,0
2018-02-28,BAMLH0A0HYM2,3.47,3.47,3.47,3.47,0
2018-03-01,BAMLH0A0HYM2,3.59,3.59,3.59,3.59,0
2018-03-02,BAMLH0A0HYM2,3.65,3.65,3.65,3.65,0
2018-03-05,BAMLH0A0HYM2,3.59,3.59,3.59,3.59,0
2018-03-06,BAMLH0A0HYM2,3.53,3.53,3.53,3.53,0
2018-03-07,BAMLH0A0HYM2,3.56,3.56,3.56,3.56,0
2018-03-08,BAMLH0A0HYM2,3.56,3.56,3.56,3.56,0
2018-03-09,BAMLH0A0HYM2,3.53,3.53,3.53,3.53,0
2018-03-12,BAMLH0A0HYM2,3.55,3.55,3.55,3.55,0
2018-03-13,BAMLH0A0HYM2,3.58,3.58,3.58,3.58,0
2018-03-14,BAMLH0A0HYM2,3.62,3.62,3.62,3.62,0
2018-03-15,BAMLH0A0HYM2,3.62,3.62,3.62,3.62,0
2018-03-16,BAMLH0A0HYM2,3.6,3.6,3.6,3.6,0
2018-03-19,BAMLH0A0HYM2,3.65,3.65,3.65,3.65,0
2018-03-20,BAMLH0A0HYM2,3.62,3.62,3.62,3.62,0
2018-03-21,BAMLH0A0HYM2,3.6,3.6,3.6,3.6,0
2018-03-22,BAMLH0A0HYM2,3.7,3.7,3.7,3.7,0
2018-03-23,BAMLH0A0HYM2,3.74,3.74,3.74,3.74,0
2018-03-26,BAMLH0A0HYM2,3.73,3.73,3.73,3.73,0
2018-03-27,BAMLH0A0HYM2,3.75,3.75,3.75,3.75,0
2018-03-28,BAMLH0A0HYM2,3.77,3.77,3.77,3.77,0
2018-03-29,BAMLH0A0HYM2,3.79,3.79,3.79,3.79,0
2018-03-30,BAMLH0A0HYM2,,,,,0
2018-03-31,BAMLH0A0HYM2,3.72,3.72,3.72,3.72,0
2018-04-02,BAMLH0A0HYM2,3.77,3.77,3.77,3.77,0
2018-04-03,BAMLH0A0HYM2,3.71,3.71,3.71,3.71,0
2018-04-04,BAMLH0A0HYM2,3.71,3.71,3.71,3.71,0
2018-04-05,BAMLH0A0HYM2,3.59,3.59,3.59,3.59,0
2018-04-06,BAMLH0A0HYM2,3.64,3.64,3.64,3.64,0
2018-04-09,BAMLH0A0HYM2,3.61,3.61,3.61,3.61,0
2018-04-10,BAMLH0A0HYM2,3.52,3.52,3.52,3.52,0
2018-04-11,BAMLH0A0HYM2,3.5,3.5,3.5,3.5,0
2018-04-12,BAMLH0A0HYM2,3.42,3.42,3.42,3.42,0
2018-04-13,BAMLH0A0HYM2,3.38,3.38,3.38,3.38,0
2018-04-16,BAMLH0A0HYM2,3.33,3.33,3.33,3.33,0
2018-04-17,BAMLH0A0HYM2,3.29,3.29,3.29,3.29,0
2018-04-18,BAMLH0A0HYM2,3.24,3.24,3.24,3.24,0
2018-04-19,BAMLH0A0HYM2,3.33,3.33,3.33,3.33,0
2018-04-20,BAMLH0A0HYM2,3.33,3.33,3.33,3.33,0
2018-04-23,BAMLH0A0HYM2,3.36,3.36,3.36,3.36,0
2018-04-24,BAMLH0A0HYM2,3.41,3.41,3.41,3.41,0
2018-04-25,BAMLH0A0HYM2,3.47,3.47,3.47,3.47,0
2018-04-26,BAMLH0A0HYM2,3.43,3.43,3.43,3.43,0
2018-04-27,BAMLH0A0HYM2,3.44,3.44,3.44,3.44,0
2018-04-30,BAMLH0A0HYM2,3.46,3.46,3.46,3.46,0
2018-05-01,BAMLH0A0HYM2,3.47,3.47,3.47,3.47,0
2018-05-02,BAMLH0A0HYM2,3.45,3.45,3.45,3.45,0
2018-05-03,BAMLH0A0HYM2,3.5,3.5,3.5,3.5,0
2018-05-04,BAMLH0A0HYM2,3.49,3.49,3.49,3.49,0
2018-05-07,BAMLH0A0HYM2,3.46,3.46,3.46,3.46,0
2018-05-08,BAMLH0A0HYM2,3.46,3.46,3.46,3.46,0
2018-05-09,BAMLH0A0HYM2,3.43,3.43,3.43,3.43,0
2018-05-10,BAMLH0A0HYM2,3.41,3.41,3.41,3.41,0
2018-05-11,BAMLH0A0HYM2,3.4,3.4,3.4,3.4,0
2018-05-14,BAMLH0A0HYM2,3.37,3.37,3.37,3.37,0
2018-05-15,BAMLH0A0HYM2,3.36,3.36,3.36,3.36,0
2018-05-16,BAMLH0A0HYM2,3.37,3.37,3.37,3.37,0
2018-05-17,BAMLH0A0HYM2,3.36,3.36,3.36,3.36,0
2018-05-18,BAMLH0A0HYM2,3.41,3.41,3.41,3.41,0
2018-05-21,BAMLH0A0HYM2,3.4,3.4,3.4,3.4,0
2018-05-22,BAMLH0A0HYM2,3.39,3.39,3.39,3.39,0
2018-05-23,BAMLH0A0HYM2,3.48,3.48,3.48,3.48,0
2018-05-24,BAMLH0A0HYM2,3.49,3.49,3.49,3.49,0
2018-05-25,BAMLH0A0HYM2,3.53,3.53,3.53,3.53,0
2018-05-28,BAMLH0A0HYM2,3.53,3.53,3.53,3.53,0
2018-05-29,BAMLH0A0HYM2,3.75,3.75,3.75,3.75,0
2018-05-30,BAMLH0A0HYM2,3.64,3.64,3.64,3.64,0
2018-05-31,BAMLH0A0HYM2,3.63,3.63,3.63,3.63,0
2018-06-01,BAMLH0A0HYM2,3.55,3.55,3.55,3.55,0
2018-06-04,BAMLH0A0HYM2,3.49,3.49,3.49,3.49,0
2018-06-05,BAMLH0A0HYM2,3.5,3.5,3.5,3.5,0
2018-06-06,BAMLH0A0HYM2,3.44,3.44,3.44,3.44,0
2018-06-07,BAMLH0A0HYM2,3.44,3.44,3.44,3.44,0
2018-06-08,BAMLH0A0HYM2,3.45,3.45,3.45,3.45,0
2018-06-11,BAMLH0A0HYM2,3.39,3.39,3.39,3.39,0
2018-06-12,BAMLH0A0HYM2,3.38,3.38,3.38,3.38,0
2018-06-13,BAMLH0A0HYM2,3.33,3.33,3.33,3.33,0
2018-06-14,BAMLH0A0HYM2,3.31,3.31,3.31,3.31,0
2018-06-15,BAMLH0A0HYM2,3.33,3.33,3.33,3.33,0
2018-06-18,BAMLH0A0HYM2,3.34,3.34,3.34,3.34,0
2018-06-19,BAMLH0A0HYM2,3.4,3.4,3.4,3.4,0
2018-06-20,BAMLH0A0HYM2,3.34,3.34,3.34,3.34,0
2018-06-21,BAMLH0A0HYM2,3.39,3.39,3.39,3.39,0
2018-06-22,BAMLH0A0HYM2,3.39,3.39,3.39,3.39,0
2018-06-25,BAMLH0A0HYM2,3.47,3.47,3.47,3.47,0
2018-06-26,BAMLH0A0HYM2,3.48,3.48,3.48,3.48,0
2018-06-27,BAMLH0A0HYM2,3.56,3.56,3.56,3.56,0
2018-06-28,BAMLH0A0HYM2,3.64,3.64,3.64,3.64,0
2018-06-29,BAMLH0A0HYM2,3.61,3.61,3.61,3.61,0
2018-06-30,BAMLH0A0HYM2,3.71,3.71,3.71,3.71,0
2018-07-02,BAMLH0A0HYM2,3.78,3.78,3.78,3.78,0
2018-07-03,BAMLH0A0HYM2,3.77,3.77,3.77,3.77,0
2018-07-04,BAMLH0A0HYM2,3.77,3.77,3.77,3.77,0
2018-07-05,BAMLH0A0HYM2,3.74,3.74,3.74,3.74,0
2018-07-06,BAMLH0A0HYM2,3.74,3.74,3.74,3.74,0
2018-07-09,BAMLH0A0HYM2,3.65,3.65,3.65,3.65,0
2018-07-10,BAMLH0A0HYM2,3.59,3.59,3.59,3.59,0
2018-07-11,BAMLH0A0HYM2,3.66,3.66,3.66,3.66,0
2018-07-12,BAMLH0A0HYM2,3.61,3.61,3.61,3.61,0
2018-07-13,BAMLH0A0HYM2,3.62,3.62,3.62,3.62,0
2018-07-16,BAMLH0A0HYM2,3.59,3.59,3.59,3.59,0
2018-07-17,BAMLH0A0HYM2,3.58,3.58,3.58,3.58,0
2018-07-18,BAMLH0A0HYM2,3.56,3.56,3.56,3.56,0
2018-07-19,BAMLH0A0HYM2,3.59,3.59,3.59,3.59,0
2018-07-20,BAMLH0A0HYM2,3.55,3.55,3.55,3.55,0
2018-07-23,BAMLH0A0HYM2,3.5,3.5,3.5,3.5,0
2018-07-24,BAMLH0A0HYM2,3.47,3.47,3.47,3.47,0
2018-07-25,BAMLH0A0HYM2,3.48,3.48,3.48,3.48,0
2018-07-26,BAMLH0A0HYM2,3.42,3.42,3.42,3.42,0
2018-07-27,BAMLH0A0HYM2,3.42,3.42,3.42,3.42,0
2018-07-30,BAMLH0A0HYM2,3.43,3.43,3.43,3.43,0
2018-07-31,BAMLH0A0HYM2,3.46,3.46,3.46,3.46,0
2018-08-01,BAMLH0A0HYM2,3.43,3.43,3.43,3.43,0
2018-08-02,BAMLH0A0HYM2,3.43,3.43,3.43,3.43,0
2018-08-03,BAMLH0A0HYM2,3.43,3.43,3.43,3.43,0
2018-08-06,BAMLH0A0HYM2,3.43,3.43,3.43,3.43,0
2018-08-07,BAMLH0A0HYM2,3.35,3.35,3.35,3.35,0
2018-08-08,BAMLH0A0HYM2,3.37,3.37,3.37,3.37,0
2018-08-09,BAMLH0A0HYM2,3.38,3.38,3.38,3.38,0
2018-08-10,BAMLH0A0HYM2,3.5,3.5,3.5,3.5,0
2018-08-13,BAMLH0A0HYM2,3.52,3.52,3.52,3.52,0
2018-08-14,BAMLH0A0HYM2,3.48,3.48,3.48,3.48,0
2018-08-15,BAMLH0A0HYM2,3.55,3.55,3.55,3.55,0
2018-08-16,BAMLH0A0HYM2,3.49,3.49,3.49,3.49,0
2018-08-17,BAMLH0A0HYM2,3.49,3.49,3.49,3.49,0
2018-08-20,BAMLH0A0HYM2,3.52,3.52,3.52,3.52,0
2018-08-21,BAMLH0A0HYM2,3.48,3.48,3.48,3.48,0
2018-08-22,BAMLH0A0HYM2,3.48,3.48,3.48,3.48,0
2018-08-23,BAMLH0A0HYM2,3.47,3.47,3.47,3.47,0
2018-08-24,BAMLH0A0HYM2,3.46,3.46,3.46,3.46,0
2018-08-27,BAMLH0A0HYM2,3.43,3.43,3.43,3.43,0
2018-08-28,BAMLH0A0HYM2,3.4,3.4,3.4,3.4,0
2018-08-29,BAMLH0A0HYM2,3.39,3.39,3.39,3.39,0
2018-08-30,BAMLH0A0HYM2,3.44,3.44,3.44,3.44,0
2018-08-31,BAMLH0A0HYM2,3.49,3.49,3.49,3.49,0
2018-09-03,BAMLH0A0HYM2,3.49,3.49,3.49,3.49,0
2018-09-04,BAMLH0A0HYM2,3.46,3.46,3.46,3.46,0
2018-09-05,BAMLH0A0HYM2,3.49,3.49,3.49,3.49,0
2018-09-06,BAMLH0A0HYM2,3.52,3.52,3.52,3.52,0
2018-09-07,BAMLH0A0HYM2,3.48,3.48,3.48,3.48,0
2018-09-10,BAMLH0A0HYM2,3.46,3.46,3.46,3.46,0
2018-09-11,BAMLH0A0HYM2,3.4,3.4,3.4,3.4,0
2018-09-12,BAMLH0A0HYM2,3.38,3.38,3.38,3.38,0
2018-09-13,BAMLH0A0HYM2,3.35,3.35,3.35,3.35,0
2018-09-14,BAMLH0A0HYM2,3.29,3.29,3.29,3.29,0
2018-09-17,BAMLH0A0HYM2,3.29,3.29,3.29,3.29,0
2018-09-18,BAMLH0A0HYM2,3.24,3.24,3.24,3.24,0
2018-09-19,BAMLH0A0HYM2,3.24,3.24,3.24,3.24,0
2018-09-20,BAMLH0A0HYM2,3.25,3.25,3.25,3.25,0
2018-09-21,BAMLH0A0HYM2,3.25,3.25,3.25,3.25,0
2018-09-24,BAMLH0A0HYM2,3.28,3.28,3.28,3.28,0
2018-09-25,BAMLH0A0HYM2,3.26,3.26,3.26,3.26,0
2018-09-26,BAMLH0A0HYM2,3.27,3.27,3.27,3.27,0
2018-09-27,BAMLH0A0HYM2,3.25,3.25,3.25,3.25,0
2018-09-28,BAMLH0A0HYM2,3.24,3.24,3.24,3.24,0
2018-09-30,BAMLH0A0HYM2,3.28,3.28,3.28,3.28,0
2018-10-01,BAMLH0A0HYM2,3.22,3.22,3.22,3.22,0
2018-10-02,BAMLH0A0HYM2,3.22,3.22,3.22,3.22,0
2018-10-03,BAMLH0A0HYM2,3.16,3.16,3.16,3.16,0
2018-10-04,BAMLH0A0HYM2,3.29,3.29,3.29,3.29,0
2018-10-05,BAMLH0A0HYM2,3.32,3.32,3.32,3.32,0
2018-10-08,BAMLH0A0HYM2,3.32,3.32,3.32,3.32,0
2018-10-09,BAMLH0A0HYM2,3.41,3.41,3.41,3.41,0
2018-10-10,BAMLH0A0HYM2,3.51,3.51,3.51,3.51,0
2018-10-11,BAMLH0A0HYM2,3.58,3.58,3.58,3.58,0
2018-10-12,BAMLH0A0HYM2,3.54,3.54,3.54,3.54,0
2018-10-15,BAMLH0A0HYM2,3.49,3.49,3.49,3.49,0
2018-10-16,BAMLH0A0HYM2,3.45,3.45,3.45,3.45,0
2018-10-17,BAMLH0A0HYM2,3.45,3.45,3.45,3.45,0
2018-10-18,BAMLH0A0HYM2,3.51,3.51,3.51,3.51,0
2018-10-19,BAMLH0A0HYM2,3.51,3.51,3.51,3.51,0
2018-10-22,BAMLH0A0HYM2,3.52,3.52,3.52,3.52,0
2018-10-23,BAMLH0A0HYM2,3.65,3.65,3.65,3.65,0
2018-10-24,BAMLH0A0HYM2,3.68,3.68,3.68,3.68,0
2018-10-25,BAMLH0A0HYM2,3.72,3.72,3.72,3.72,0
2018-10-26,BAMLH0A0HYM2,3.85,3.85,3.85,3.85,0
2018-10-29,BAMLH0A0HYM2,3.84,3.84,3.84,3.84,0
2018-10-30,BAMLH0A0HYM2,3.89,3.89,3.89,3.89,0
2018-10-31,BAMLH0A0HYM2,3.81,3.81,3.81,3.81,0
2018-11-01,BAMLH0A0HYM2,3.81,3.81,3.81,3.81,0
2018-11-02,BAMLH0A0HYM2,3.72,3.72,3.72,3.72,0
2018-11-05,BAMLH0A0HYM2,3.72,3.72,3.72,3.72,0
2018-11-06,BAMLH0A0HYM2,3.68,3.68,3.68,3.68,0
2018-11-07,BAMLH0A0HYM2,3.6,3.6,3.6,3.6,0
2018-11-08,BAMLH0A0HYM2,3.57,3.57,3.57,3.57,0
2018-11-09,BAMLH0A0HYM2,3.71,3.71,3.71,3.71,0
2018-11-12,BAMLH0A0HYM2,3.71,3.71,3.71,3.71,0
2018-11-13,BAMLH0A0HYM2,3.89,3.89,3.89,3.89,0
2018-11-14,BAMLH0A0HYM2,3.99,3.99,3.99,3.99,0
2018-11-15,BAMLH0A0HYM2,4.11,4.11,4.11,4.11,0
2018-11-16,BAMLH0A0HYM2,4.18,4.18,4.18,4.18,0
2018-11-19,BAMLH0A0HYM2,4.25,4.25,4.25,4.25,0
2018-11-20,BAMLH0A0HYM2,4.33,4.33,4.33,4.33,0
2018-11-21,BAMLH0A0HYM2,4.24,4.24,4.24,4.24,0
2018-11-22,BAMLH0A0HYM2,4.25,4.25,4.25,4.25,0
2018-11-23,BAMLH0A0HYM2,4.29,4.29,4.29,4.29,0
2018-11-26,BAMLH0A0HYM2,4.26,4.26,4.26,4.26,0
2018-11-27,BAMLH0A0HYM2,4.31,4.31,4.31,4.31,0
2018-11-28,BAMLH0A0HYM2,4.25,4.25,4.25,4.25,0
2018-11-29,BAMLH0A0HYM2,4.22,4.22,4.22,4.22,0
2018-11-30,BAMLH0A0HYM2,4.29,4.29,4.29,4.29,0
2018-12-03,BAMLH0A0HYM2,4.2,4.2,4.2,4.2,0
2018-12-04,BAMLH0A0HYM2,4.29,4.29,4.29,4.29,0
2018-12-05,BAMLH0A0HYM2,4.29,4.29,4.29,4.29,0
2018-12-06,BAMLH0A0HYM2,4.5,4.5,4.5,4.5,0
2018-12-07,BAMLH0A0HYM2,4.5,4.5,4.5,4.5,0
2018-12-10,BAMLH0A0HYM2,4.56,4.56,4.56,4.56,0
2018-12-11,BAMLH0A0HYM2,4.48,4.48,4.48,4.48,0
2018-12-12,BAMLH0A0HYM2,4.4,4.4,4.4,4.4,0
2018-12-13,BAMLH0A0HYM2,4.39,4.39,4.39,4.39,0
2018-12-14,BAMLH0A0HYM2,4.46,4.46,4.46,4.46,0
2018-12-17,BAMLH0A0HYM2,4.58,4.58,4.58,4.58,0
2018-12-18,BAMLH0A0HYM2,4.72,4.72,4.72,4.72,0
2018-12-19,BAMLH0A0HYM2,4.84,4.84,4.84,4.84,0
2018-12-20,BAMLH0A0HYM2,5.11,5.11,5.11,5.11,0
2018-12-21,BAMLH0A0HYM2,5.22,5.22,5.22,5.22,0
2018-12-24,BAMLH0A0HYM2,5.35,5.35,5.35,5.35,0
2018-12-25,BAMLH0A0HYM2,,,,,0
2018-12-26,BAMLH0A0HYM2,5.37,5.37,5.37,5.37,0
2018-12-27,BAMLH0A0HYM2,5.38,5.38,5.38,5.38,0
2018-12-28,BAMLH0A0HYM2,5.3,5.3,5.3,5.3,0
2018-12-31,BAMLH0A0HYM2,5.33,5.33,5.33,5.33,0
2019-01-01,BAMLH0A0HYM2,,,,,0
2019-01-02,BAMLH0A0HYM2,5.35,5.35,5.35,5.35,0
2019-01-03,BAMLH0A0HYM2,5.44,5.44,5.44,5.44,0
2019-01-04,BAMLH0A0HYM2,5.05,5.05,5.05,5.05,0
2019-01-07,BAMLH0A0HYM2,4.83,4.83,4.83,4.83,0
2019-01-08,BAMLH0A0HYM2,4.65,4.65,4.65,4.65,0
2019-01-09,BAMLH0A0HYM2,4.52,4.52,4.52,4.52,0
2019-01-10,BAMLH0A0HYM2,4.54,4.54,4.54,4.54,0
2019-01-11,BAMLH0A0HYM2,4.55,4.55,4.55,4.55,0
2019-01-14,BAMLH0A0HYM2,4.6,4.6,4.6,4.6,0
2019-01-15,BAMLH0A0HYM2,4.55,4.55,4.55,4.55,0
2019-01-16,BAMLH0A0HYM2,4.44,4.44,4.44,4.44,0
2019-01-17,BAMLH0A0HYM2,4.4,4.4,4.4,4.4,0
2019-01-18,BAMLH0A0HYM2,4.27,4.27,4.27,4.27,0
2019-01-21,BAMLH0A0HYM2,4.27,4.27,4.27,4.27,0
2019-01-22,BAMLH0A0HYM2,4.41,4.41,4.41,4.41,0
2019-01-23,BAMLH0A0HYM2,4.39,4.39,4.39,4.39,0
2019-01-24,BAMLH0A0HYM2,4.45,4.45,4.45,4.45,0
2019-01-25,BAMLH0A0HYM2,4.34,4.34,4.34,4.34,0
2019-01-28,BAMLH0A0HYM2,4.41,4.41,4.41,4.41,0
2019-01-29,BAMLH0A0HYM2,4.4,4.4,4.4,4.4,0
2019-01-30,BAMLH0A0HYM2,4.36,4.36,4.36,4.36,0
2019-01-31,BAMLH0A0HYM2,4.37,4.37,4.37,4.37,0
2019-02-01,BAMLH0A0HYM2,4.29,4.29,4.29,4.29,0
